,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2012-01-23,0.9908142278746885,1.4091025411442735,1.3967879838015447,1.1907406372003924,1.128001908924359,0.9814976759874638,0.5601924004193527,0.5612635685253408,0.771093744643567,0.965831681896021
2012-01-24,0.9905719291306483,1.4162940281600214,1.402702560499544,1.188131635271516,1.1255199992282132,0.9796146607534808,0.5614986813151738,0.5631019701242809,0.7767252424944434,0.9615677914173892
2012-01-25,0.9894355314385097,1.4228489916797549,1.412194917635257,1.1855595415303608,1.1266928938578447,0.9702470128378139,0.5664021141042687,0.5692441175378419,0.7759026239115133,0.9524492182357412
2012-01-26,0.9891723127328295,1.4204503331442901,1.415842843735165,1.1837837517425869,1.123953060888034,0.9718014678319441,0.5671902670224012,0.5650636877085387,0.7772799660949177,0.9494287789496226
2012-01-27,0.9873703258563493,1.4243026898085358,1.418971437660173,1.1787645840243222,1.1276976495565434,0.9698146790332738,0.5704864198106435,0.5610839647762694,0.7662268265940073,0.9509343451294671
2012-01-30,0.9853793241331364,1.4160732528544837,1.41481609220828,1.1760014978575264,1.1140709598114138,0.9802400640868864,0.5638380337698983,0.5585695621993118,0.758041123975696,0.9388564381499654
2012-01-31,0.9843018271490451,1.377561012696229,1.3754467860905386,1.1944585437590292,1.1068412108850119,0.9934169209667499,0.5600274912863494,0.5625980027728472,0.7763314787413994,0.9448804358804678
2012-02-01,0.9846673260490588,1.3783358864684372,1.3773841938150044,1.1960307436453859,1.1080109467535195,0.9925120171107272,0.558111250723872,0.5636978944195284,0.7740739321615229,0.9495389682588294
2012-02-02,0.9842303196131246,1.378004546033356,1.3680951461233808,1.186537937810431,1.1109744963106498,1.0005966908937374,0.5496030693795785,0.5819536977853357,0.7784583113715275,0.9397091717877095
2012-02-03,0.9836025032524693,1.3730803728824257,1.3667478660502748,1.1899721545826611,1.1096496727720504,1.000578231164063,0.5463817576539174,0.5788356086807062,0.7737720507020738,0.9448638989335422
2012-02-06,0.983448961516499,1.3677619264951446,1.3692947245586147,1.1901962767620995,1.108458755414421,1.00174314194768,0.5439374991763938,0.5772134756777236,0.771408512859928,0.9449373671705037
2012-02-07,0.9852126839614957,1.3543795830506515,1.3737342307918115,1.1825072135813544,1.1165072086782462,1.0057853904672451,0.5508092185747268,0.5978776074756446,0.7768408518799731,0.9299054716635713
2012-02-08,0.9831144344692836,1.3446984423690191,1.3850664467282952,1.1701280978581212,1.0994722444638305,1.0032876254025314,0.5589375791837484,0.6080467499411445,0.7938846360221521,0.9135118992124737
2012-02-09,0.9827347157835564,1.3508751937182641,1.3840253389944364,1.1706584257737556,1.1031777063545454,1.0103161309459547,0.5617257029583878,0.5984546259474703,0.7814240961276802,0.9120164603955248
2012-02-10,0.9827507146984338,1.3683042905902447,1.4100780122702794,1.1649860428891112,1.0993459995711266,1.008048782544984,0.5726342905543733,0.5735482666418922,0.7699470359199602,0.9317281142340851
2012-02-13,0.9844809571270453,1.3297854444191326,1.3841487502246912,1.1718478810094062,1.0997906015544279,1.0122228872042804,0.6032311296492938,0.6055229060151603,0.7675206927606282,0.9348122264005734
2012-02-14,0.9849464317345022,1.3196629647531781,1.3944322018785935,1.1664088263144738,1.0995354492745115,1.0143307920450235,0.6038155273525153,0.5966917666308844,0.7741546590290755,0.9248233852192188
2012-02-15,0.9808470681633501,1.3214472704091484,1.4035349099364995,1.1856233988393008,1.0822094402500906,1.0208336154544295,0.5836522523335707,0.576641959786914,0.7635033136370523,0.9135967697971865
2012-02-16,0.9819720276386883,1.332050866585756,1.4071031108224397,1.1772214469130724,1.0934319705813829,1.0222492889103412,0.595801873528548,0.5756184970156634,0.772711938749546,0.9037291312864764
2012-02-17,0.982654368601611,1.3324388209443219,1.4111151342631945,1.1755711970499,1.0948828443384773,1.025642708049241,0.5947916669716071,0.5662713018186414,0.7696883980955306,0.9081425502737764
2012-02-21,0.9818192632145453,1.3344907247689306,1.409979679571932,1.1756316189962155,1.098022439908162,1.0295412243721247,0.5905864905942828,0.5568425503803583,0.7597265185175802,0.90712626666373
2012-02-22,0.9817711441590253,1.3384123139644417,1.4137199240649894,1.179399037210612,1.1038653107039171,1.023013411763719,0.5897359857582145,0.558375473062049,0.7616499960956661,0.9073543220545506
2012-02-23,0.9804132280394177,1.3337844734669742,1.3702352886743077,1.1893631782392173,1.1109184247067796,1.028139165322014,0.5892823248078333,0.5577361492763249,0.7746024508563384,0.9078108642629586
2012-02-24,0.9813607202520854,1.3299189157046325,1.3707842096095755,1.1932480989759173,1.1072331421814676,1.028870879870234,0.5921217391540141,0.5647612153208592,0.7799196659154355,0.9006660647156042
2012-02-27,0.9811671825958301,1.3294388595303808,1.371517081910585,1.1945601691073158,1.1081579590352044,1.0282325665032923,0.5911783452778567,0.5635578017998716,0.7785655611901029,0.9018214651358496
2012-02-28,0.9811065502953296,1.3144052004983304,1.3624732437656202,1.1977208873195593,1.1033158718824718,1.0274854956399715,0.5945396290235464,0.5602086799376189,0.788809787726792,0.9033232751124758
2012-02-29,0.9813379811785875,1.303892276702936,1.3568158074552974,1.1988897153917986,1.1026582687768554,1.0284848334734393,0.5960298158324645,0.5612012070542447,0.7872995511890019,0.903776573690338
2012-03-01,0.9791964441671367,1.3034032045373454,1.3734206149166062,1.1973591388945135,1.1031964579181133,1.0435332809985332,0.5770042040970335,0.5442058800579538,0.7757569427846261,0.8826684480271149
2012-03-02,0.978590507979419,1.3114347173348324,1.358460853528547,1.2064870473188634,1.1024319493659838,1.045056198743806,0.5699710294404619,0.5392161377382809,0.779696601353193,0.8874469206270023
2012-03-05,0.9785563182758369,1.332107844766014,1.3632454308736026,1.2090208223513448,1.1105090158850746,1.0528883272256007,0.5550283204233372,0.5312936639441405,0.7706615061958836,0.8757152190082325
2012-03-06,0.9768835544415498,1.3340697372882426,1.363041887195992,1.2082525972350038,1.1136449941304019,1.043832627762323,0.5579910065180717,0.5212489605992022,0.7769493866199578,0.8696054329078694
2012-03-07,0.9754993513758451,1.3201569015076926,1.361466946953911,1.199082547593719,1.1089612649304887,1.0454130428793964,0.5655677983006374,0.5147064660523869,0.7783903094336208,0.8741918978166711
2012-03-08,0.9762958351736568,1.3151180315157194,1.3482449975949384,1.1906428986270183,1.111459875965113,1.0430756886979435,0.5715066993775143,0.5235996583489125,0.7818630704670497,0.8867272349071119
2012-03-09,0.9774947041145,1.2895667085166602,1.3147917035161754,1.1831507958977097,1.1238620288271055,1.0546802511820483,0.5680739293835647,0.5523338797270878,0.7795549861999858,0.9002676621608979
2012-03-12,0.97644490200498,1.313630487876563,1.3228071000284627,1.1739151161243346,1.1262695965599447,1.0447016766380683,0.5642699786057196,0.5446522926406099,0.7838186593607761,0.904233250924075
2012-03-13,0.9758068193817363,1.3034874790441446,1.30879312588301,1.1850127009963773,1.126764552754476,1.0512224807119566,0.5588542981543845,0.5346849330951341,0.7830259374730353,0.9030274326421681
2012-03-14,0.9771098073410363,1.3091620820632495,1.2970974533962005,1.200925884842021,1.122331442123657,1.0477109748005426,0.5532322542250231,0.5178151561899897,0.7915345012159957,0.912892954224453
2012-03-15,0.9769725172046124,1.311629332951933,1.3011098985804126,1.1991121258711712,1.1202603947831835,1.0467060159015782,0.5525528587176121,0.5186610440647578,0.7900692099242294,0.9134162510078273
2012-03-16,0.9759708882537932,1.3086541505839357,1.3016744450316051,1.2048548167125293,1.124662069799715,1.0450852965677777,0.5457851925039592,0.5146187845880651,0.77938163309912,0.9106229823270628
2012-03-19,0.9746381195672339,1.3110125169968572,1.2982724037313977,1.2051582997898722,1.1292445659834909,1.0426911617330326,0.5426790749146186,0.5174928405144024,0.7771148027823024,0.911220720229691
2012-03-20,0.9680150431075317,1.3076513430840486,1.308704163494283,1.1874231439708576,1.141609873891349,1.0384494633874308,0.5238635956973107,0.5100171894685723,0.7719307942977162,0.8951313266786805
2012-03-21,0.9675047784558779,1.304722848117168,1.3098688936045866,1.1926920844098374,1.1395344601933795,1.0404750143817334,0.5200813812586773,0.5088864221363226,0.7677419189608119,0.8931104737574277
2012-03-22,0.9673114988899357,1.311932075334788,1.3286381830225449,1.1879846823032856,1.1381531783237802,1.0436217400506593,0.5129385482969715,0.48823166017716957,0.7594948077383035,0.8724918623371601
2012-03-23,0.9672777577570078,1.3036101466840664,1.318568256524185,1.1880378710371737,1.1404478942063174,1.045450594749151,0.512441937752287,0.48934179977535636,0.7586448377452408,0.8747669775465693
2012-03-26,0.9685081933071855,1.2944158847143075,1.298830245178419,1.188908881465648,1.1382862777211777,1.0495030158602148,0.5127895689731644,0.49114908658677836,0.7685534766572388,0.8776969777276089
2012-03-27,0.9678138348970233,1.2903080785176675,1.3182526570573994,1.1773522127810272,1.1501813481315493,1.0515709878935169,0.5099191214586811,0.4830679391281198,0.7490578729881012,0.8623263087527323
2012-03-28,0.9687479506051244,1.274288954795851,1.3298614472668968,1.157770446833447,1.1653021423510712,1.0408415208680464,0.5308510245285601,0.507845879618207,0.7537543316946046,0.853357747395655
2012-03-29,0.9679439961689436,1.2859821234551567,1.3244825415590709,1.148939926932749,1.1722731999574771,1.0346151675448871,0.5372820863591223,0.5205465933049804,0.7516244440842935,0.8551321252116862
2012-03-30,0.9643360625286485,1.3077491252259683,1.3559800626817664,1.1457426896673324,1.1705153478772938,1.0183368951763612,0.5216754105023954,0.5186625115987477,0.7420428314206469,0.8569289916212138
2012-04-02,0.964418770511269,1.3098776781210892,1.3568352258941707,1.1447890896853128,1.1698652524488407,1.0195961050617532,0.5231280213784361,0.5196863148269492,0.7410324358807344,0.855214475625149
2012-04-03,0.9613339195065129,1.3215303690055875,1.3568112405075625,1.150807781531101,1.181293620035302,1.005717583022681,0.5232041479269722,0.5030811114431945,0.7455777086111305,0.8500337892664418
2012-04-04,0.9610461993865108,1.3203499573140298,1.3544218073182388,1.1556138236166833,1.1702541212293336,1.0106154978551583,0.5181108720963048,0.49356925223525616,0.7427595769160259,0.851976600534041
2012-04-05,0.9581605572672763,1.321761506923274,1.3504326396029964,1.1598206266248934,1.1766897400362042,1.0051872472938013,0.5161486037182137,0.49653512423117435,0.7265298447932386,0.8444123292159272
2012-04-09,0.957995347142175,1.3176317338720245,1.3305628003199226,1.1700377802718558,1.1813996794173836,1.00442825240985,0.5160968386686527,0.48597675273155877,0.734148993949301,0.8423825331103773
2012-04-10,0.9669719329571854,1.3004182414614194,1.3074047704241671,1.211876735796199,1.1765672643576022,0.9942100144268575,0.505078178284459,0.4382961439460224,0.6962591510341138,0.9233707286171989
2012-04-11,0.9646897938122457,1.3037360081648524,1.3126044974327613,1.2064420716988788,1.176920260514913,0.9901219011576794,0.5062855739910626,0.4411582465447462,0.6943855150183862,0.9201433884404859
2012-04-12,0.9593337981455549,1.3113251307606906,1.3308071669619224,1.2098971493111055,1.1874742986542233,0.9904343623834355,0.4807877317974454,0.4143665543388282,0.6539537099193102,0.9365173820561112
2012-04-13,0.9580971110734761,1.3027162034436834,1.325687909980611,1.2067826322787367,1.185779637106919,1.00198210051317,0.46917445773109634,0.40604304741385683,0.6660242828715798,0.9236896208702768
2012-04-16,0.9582417005733985,1.29326499935002,1.3309818976293655,1.2088274361099522,1.175355474992797,1.0160044659968386,0.458857525430956,0.3838611074497725,0.6654916393777173,0.9258989118256439
2012-04-17,0.9587180100245685,1.2728224231841456,1.3189302554114435,1.1968899503327002,1.1694101827457613,1.033229002335701,0.46830489254660523,0.38181995721774625,0.6812941455356664,0.9098686089543729
2012-04-18,0.9556646079095924,1.2662745028256874,1.3200144948493384,1.1897909388596986,1.1720680456387775,1.0344739308815964,0.4621303538875369,0.3645759711022368,0.6684013940200909,0.897794366376068
2012-04-19,0.9572728570354714,1.2685518158539144,1.2991346117592761,1.1943812838886185,1.1772413769200463,1.0433617971581772,0.4612914433853139,0.3574349856852312,0.6552952022967055,0.9028917082242552
2012-04-20,0.9546068189146965,1.2531917488179496,1.2891708916773694,1.194177309390349,1.165222948203615,1.0511214512500202,0.4404198578001208,0.3339962605248806,0.6397580410924387,0.9351976413092711
2012-04-23,0.9541960852606609,1.250441238313092,1.2724708395612505,1.1876550360909737,1.1642630151124647,1.0486787351571731,0.4619777940723256,0.34187589160647086,0.6472046656876961,0.929886869837026
2012-04-24,0.9542329073779621,1.2674103848231875,1.211502082922818,1.1947013458403837,1.1606555499503346,1.0495233569283282,0.46820043502830816,0.3268032380624234,0.6765336728594145,0.9454353841144605
2012-04-25,0.9565935669756646,1.2817814999312664,1.191796775608369,1.1941827924663575,1.1153827935413636,1.0772966870734324,0.469695925920895,0.3385747226168555,0.6819462077790982,0.9442489484915231
2012-04-26,0.9568866023678976,1.265461476639413,1.1940896066605682,1.1934865070686513,1.1122329814044574,1.0764297887626824,0.47912388073688933,0.3450605201072998,0.6749084514824063,0.9531764075458576
2012-04-27,0.9614430233020657,1.2615984183185052,1.1936081029928174,1.1955601885684646,1.1209870639475195,1.0788165810232677,0.4850846663356331,0.3368005037300003,0.6948604867671199,0.9405530257637531
2012-04-30,0.9568643392557673,1.2574561242872495,1.1471234520610454,1.2210020062362232,1.1284759949351024,1.0940761642874715,0.44804460545873526,0.26716714920317824,0.6972958111484315,0.9481285092804964
2012-05-01,0.9577732452429552,1.2583545763196435,1.1719841014921715,1.208435085165908,1.1177636986946695,1.0714424371272997,0.46394447811915124,0.29572855581498,0.706032150504121,0.9595874784278728
2012-05-02,0.9582332416850414,1.2617184917469548,1.1872897850378383,1.204008618918028,1.1128264143192708,1.0619944608339524,0.4676809934693991,0.30624250022078486,0.7049562259789215,0.9567481894588621
2012-05-03,0.9561346193327241,1.2635824835432423,1.2173394585126156,1.208044718049828,1.1055086426090215,1.0674989141573867,0.4476303054564423,0.2919469199249934,0.6996533088707271,0.9514239113302264
2012-05-04,0.9617184342868687,1.2452299370873656,1.2353411975258697,1.1987417996565852,1.089865824293676,1.0861933683766907,0.4504481687948464,0.2679514817009427,0.7085020969921508,0.9717564285834781
2012-05-07,0.9588095258319141,1.2260650425716515,1.2270065564652133,1.199350697734469,1.091746137821205,1.0923527290838322,0.45032836882571087,0.27009288599363407,0.7015370281583717,0.9729092586942341
2012-05-08,0.9588576705638311,1.2235374071403715,1.2190539803372828,1.216970589451262,1.0869271912141154,1.0918381154126429,0.44873712931522597,0.25008093640591705,0.6929155641852722,0.9900303963663571
2012-05-09,0.9569974092974126,1.230670103424969,1.2145254503077398,1.2211226441771528,1.0945284441919179,1.0794815565099116,0.4510026411348972,0.2386269709491698,0.6997313788838256,0.9838585072551257
2012-05-10,0.9536257778289549,1.1945186625178519,1.1817095685132144,1.2293612522066761,1.0787547655224974,1.0767780969573597,0.47537602712368027,0.31808136801281583,0.6878480851064073,0.9970581832336943
2012-05-11,0.952336597061574,1.1835345735998761,1.1810874440399144,1.2328274855016872,1.070408970640905,1.0754524633229823,0.4804132145340183,0.3231881351803626,0.693598798107918,0.9916516606497685
2012-05-14,0.9535565207934493,1.182611470287934,1.1900903751892795,1.2475529186185892,1.0678901005406323,1.0677052904492057,0.47836012021280305,0.31512954638182483,0.6798023149924655,1.0015218878309513
2012-05-15,0.9537569547886676,1.2041403418147116,1.2063140122952358,1.2394776225503181,1.0663387791584806,1.0617918098619152,0.4725464038664954,0.3248736478980213,0.687741795280867,0.9952212560918393
2012-05-16,0.953515599700002,1.2076381337918656,1.204818906495101,1.242340015996839,1.0622060942557274,1.0669009537186747,0.4696019303950553,0.32283131138328347,0.6850847645247656,0.9958039714093619
2012-05-17,0.9539029850729215,1.2009307139095668,1.1612032906143581,1.2588865367100721,1.071422906782569,1.0607436917552058,0.4691613725763731,0.3297019422091875,0.6764634380073221,1.0328936187108975
2012-05-18,0.9559650044145112,1.1906360679931536,1.1516203207467652,1.2665366369660285,1.0643846082709072,1.0634803468413447,0.4726408169157405,0.32802158115346014,0.683035168012714,1.0316180155595593
2012-05-21,0.961961364953356,1.2168441098149474,1.181365311457297,1.2668630529657527,1.079915987451274,1.0713449943220907,0.45603555489334047,0.31863293414539096,0.6740048724441033,1.017827050214046
2012-05-22,0.9629206276887069,1.2095043016254605,1.175248615885083,1.2766481172115929,1.085522836339069,1.0629051879288802,0.4573442039900626,0.327984198895266,0.6683129429299892,1.0252150623405698
2012-05-23,0.9628613084359353,1.2051298695176096,1.1685008427463088,1.2821768482078009,1.082063207964942,1.067416875034426,0.4572284869861441,0.33178128767821913,0.6665877255727557,1.0295601489077166
2012-05-24,0.9633619326888302,1.2106931315758738,1.1594170311412368,1.2844609683229204,1.088972998425466,1.0602881737879328,0.4659260745927237,0.33995584032935855,0.6731744111014227,1.0228083571670463
2012-05-25,0.9642462268354258,1.2193292308090597,1.1615820215484107,1.2773775780636678,1.084285465470605,1.0607488576722548,0.46826083208699515,0.35287807509624997,0.6803648592344649,1.0197963613088545
2012-05-29,0.9697295830385483,1.2276948403640064,1.174171882805161,1.2765457376679434,1.0832569395926188,1.0662710574721574,0.4713708121599973,0.35051256248698553,0.6696152857870848,1.0200561718842556
2012-05-30,0.9729097892205897,1.226254098733677,1.2094111520558335,1.2826247633119463,1.0838460996637296,1.0439241086522248,0.4781146922444709,0.3537077749112353,0.6609925647705662,1.0276373366109555
2012-05-31,0.9726396350251004,1.2259627674852043,1.2175949007845006,1.280906608286406,1.0877246319573872,1.041212142106777,0.4705063213910272,0.3371996792980728,0.6648993687213566,1.0286851190498556
2012-06-01,0.9772890479574694,1.1628480098510028,1.1838052187631503,1.3180880807108086,1.0801444840680539,1.0505154677339126,0.49022965519062595,0.29399665235509737,0.6677266683414746,1.0646657872317495
2012-06-04,0.9788689124199064,1.173466071691363,1.1776204516571787,1.3266584655996343,1.09019034722396,1.0447912107816475,0.48769651962416677,0.3030220498619583,0.6660127246545838,1.0684263488098134
2012-06-05,0.9809005493940525,1.1791278810116061,1.1835223472791208,1.342162701854874,1.0858005703123828,1.0450236751122284,0.4710387112359816,0.284094640617767,0.6682055727860611,1.0660922614992603
2012-06-06,0.9790817724874343,1.1720957350762429,1.2019647961506732,1.3240018239158886,1.0913264221653385,1.0412273247782804,0.4817031251414039,0.31275262151248007,0.6684613613133437,1.0541755242602093
2012-06-07,0.9796197501559207,1.1744879676206044,1.2021973332761613,1.3238661688256674,1.0949581839425027,1.039061107004653,0.4835723703728112,0.3167798855257128,0.6690243577004975,1.0544886917065208
2012-06-08,0.9793781885581234,1.1714358296775205,1.191918024174676,1.3249695082971138,1.0932360373837229,1.0420192434139208,0.4883961715417752,0.3153630175240466,0.6697432087925241,1.05356403117498
2012-06-11,0.9797797937905756,1.1698073080096707,1.1946480118866527,1.3269074956484173,1.0892843318684258,1.044581538018898,0.4882511725475222,0.3111465267047704,0.6675227867617239,1.0541778112850313
2012-06-12,0.9817106154613991,1.1884176457640958,1.1953454002501054,1.319162177683724,1.0969489015113092,1.0433131723274944,0.4940597725361661,0.3105475394422313,0.6783549683328107,1.0422095825385544
2012-06-13,0.981562962559135,1.1937413442423717,1.193904506833423,1.31801229827705,1.0986358807337429,1.0415872850239924,0.4932680037749184,0.3115899740670549,0.6776705596057904,1.047820882610749
2012-06-14,0.9817922905205596,1.1907846365077812,1.1976374602132829,1.311927915580415,1.0946904962625326,1.0363121324966262,0.50583860237175,0.3100818862315286,0.6878719652042422,1.0515134650366742
2012-06-15,0.9813044214746361,1.1901073831314344,1.2149241385278828,1.3133502671435526,1.0908456056126439,1.0320779837390062,0.4986246576990381,0.31249666591186614,0.6818338222130155,1.0475397477136101
2012-06-18,0.9819463516925975,1.1911855401298477,1.2129949680830385,1.3158632867413178,1.089305951973582,1.02721407592121,0.4951029459756037,0.3173526332448521,0.6903452273750886,1.0499573684578933
2012-06-19,0.98147519355362,1.1922055930847697,1.2152918183717942,1.3172679348996836,1.0902237060559317,1.0255939228329605,0.4911350170697221,0.31313483251802826,0.6913783546007345,1.049436076205215
2012-06-20,0.981387771285339,1.1943278994576578,1.2151293582035028,1.3166316654286825,1.0899984984817497,1.0249393868695433,0.49226609575565894,0.3163868432913254,0.6913578872749694,1.0493201223171231
2012-06-21,0.9845259879100577,1.2233051918640612,1.2654131828438129,1.2950091091232465,1.0701666099343585,1.0266883337213302,0.4957575717576178,0.3329153622683233,0.6843456331626656,1.0441621595768302
2012-06-22,0.9845859497555947,1.2269380188531127,1.2683480823148687,1.2943787126847783,1.065418490989955,1.0271086745017561,0.4964418707498566,0.3318079245772421,0.6855535849858823,1.0439787760062984
2012-06-25,0.9855201696620801,1.2025216228535645,1.2674623383355657,1.2932258346473888,1.071157114570925,1.0372690094958126,0.49277150018374904,0.31771866093276363,0.6937106554846331,1.0496949804863382
2012-06-26,0.9848211450782508,1.1996721467095588,1.2727590459283629,1.2926616795894368,1.0665699384514462,1.0345913528939186,0.49215065591680707,0.31831591052356606,0.6953011195518005,1.0512062891082787
2012-06-27,0.9850632574020272,1.1934195036543271,1.2756946778379261,1.29331933710064,1.0624036810286939,1.0293734479466292,0.4987759738235797,0.32894060135026076,0.7055202049903918,1.0463166659402339
2012-06-28,0.9853232554676818,1.1894898184183833,1.2660596622182276,1.2950632876429522,1.060621124513785,1.0322137128202218,0.4950447955162117,0.3263464846189241,0.7078969937866074,1.0476089704767135
2012-06-29,0.9855219662123765,1.180804813484533,1.2755905138790278,1.2974637935844437,1.0883557154249874,1.0235245323939397,0.5147927505963718,0.3191414208480135,0.7069003168560736,1.0174964797846935
2012-07-02,0.9848617430889062,1.189553025665649,1.2712619739332736,1.294762156194811,1.09716582919081,1.0215652516965723,0.5107459289497113,0.31174813413268604,0.7036926415981484,1.0236666199758098
2012-07-03,0.9848804923965513,1.189454931091502,1.273638551202479,1.2939388382833097,1.0974617331981253,1.0204953003873187,0.5115176548274498,0.31311076479260896,0.7037028693761329,1.0210153109606803
2012-07-05,0.9861011152266308,1.1863510546378202,1.2871638570846746,1.295391161764124,1.0967849151314977,1.0177152115847352,0.5136583276223924,0.3277456988204611,0.7079963869771707,1.0159101877222156
2012-07-06,0.9863417077796284,1.1950528273266248,1.2940650957673119,1.295343563722246,1.098964865141111,1.0196753356703878,0.5080882300618956,0.3296548714287066,0.7118591844944022,1.008997303797765
2012-07-09,0.9886292225198776,1.1887353260970133,1.2916025036048837,1.2931033788296018,1.103997026546307,1.0206114831029705,0.5161482685289428,0.330115176686208,0.7132600378512387,1.0059579341367284
2012-07-10,0.9896567767824214,1.184315787298648,1.3099922417642742,1.2919319727967298,1.10910046863323,1.018091092809412,0.5104504319868742,0.3312073682227975,0.7141822714805132,0.999332311701653
2012-07-11,0.9904746048516945,1.1674637068119078,1.317499460689585,1.2914913598512407,1.1014429451536198,1.0142648648377668,0.5185463448770586,0.3367563150559501,0.7142790663358592,1.00504717490535
2012-07-12,0.9916172959545501,1.1650113762194858,1.3197451961873887,1.2852366705685851,1.0909341096757368,1.032465698204292,0.5136978376778245,0.33373453753664895,0.7037218569844531,1.0034455437473075
2012-07-13,0.9918399247948301,1.1708599580341614,1.299380692354128,1.286878856000371,1.0953152472026382,1.029682488104055,0.5213401134138247,0.3377912435199899,0.7006451840244275,1.007097433936072
2012-07-16,0.992152702277367,1.1669437390979456,1.3047195434667567,1.2892386532215883,1.0908613253924884,1.0321943986333613,0.5188201070083316,0.3378346848758475,0.6980682287826889,1.0073037636782034
2012-07-17,0.9911635090065394,1.1734260223345518,1.3049978982074526,1.2785631789336949,1.0837324791343412,1.0293427120716763,0.518723791002291,0.3354080628531744,0.7117432721810746,1.0161701918812371
2012-07-18,0.991660574575762,1.1718292252676965,1.3095126082277073,1.2742960221806807,1.0928329801262107,1.0337153857304442,0.5147333657609132,0.33448106501668784,0.708559984279416,1.0124868565113507
2012-07-19,0.9925013941361298,1.1919282376247387,1.3499527565486469,1.2597399221725543,1.0940439005262812,1.018479341519719,0.5186203475335225,0.35114141899580203,0.7029958615041548,1.009789078744598
2012-07-20,0.9912735724782571,1.1848327739820044,1.3389006070504121,1.2583792156459639,1.0937363882091558,1.0153426048927772,0.5223993695038429,0.3584302762950976,0.7105635746101575,1.0122159491543075
2012-07-23,0.9920119063286156,1.1860433938829147,1.343084004103826,1.2551315482715173,1.0884038754719383,1.0151208695733778,0.5254964328953922,0.36341837055961934,0.7148030496266778,1.0143471160688968
2012-07-24,0.9915942948615067,1.1863793870182378,1.3402558332360612,1.2520647567109813,1.088125766177533,1.0137432747150776,0.5261317017764054,0.3696674844172057,0.7184626312841361,1.0137563109739238
2012-07-25,0.9914396370308143,1.1865763561022573,1.3396086644183627,1.2504962777827293,1.0855317774601552,1.0160142352630466,0.5257855600886893,0.3682279975026718,0.7158019065199821,1.0148430126753132
2012-07-26,0.9916548438508511,1.1454673273027363,1.355225891783411,1.2196688560485864,1.085670393475145,1.0193753238951062,0.5495331219675901,0.39077799407006647,0.7077903705395495,1.016129467584928
2012-07-27,0.9906035364710853,1.1365517530256615,1.3398695614831548,1.2096577082551707,1.0869857483204866,1.0239934604586498,0.5508853070666919,0.39702524447865306,0.7251287843978317,1.0181213862968301
2012-07-30,0.9908131940102666,1.130797310239629,1.330873958648429,1.208607009998959,1.0841274496477293,1.0275901644415808,0.5561322096535799,0.40147045013220245,0.7242469809506034,1.0200180698694798
2012-07-31,0.9925840457672881,1.1339295023631213,1.338067458242042,1.2099198792499102,1.0812434997909135,1.0192809556707643,0.5580936853249863,0.4064399431335134,0.7266833096405902,1.0247435293682072
2012-08-01,0.9950985827513344,1.15259141116106,1.352719989083365,1.2059846565014882,1.0818672516822059,1.0243835950971985,0.5530705449004363,0.3893224548153612,0.7216558977706405,1.0246913255582588
2012-08-02,0.9947713873853105,1.1581291952369648,1.3590747059438393,1.199855875499259,1.0788831476850531,1.026083050944279,0.5587810237876937,0.39231948283630286,0.7277277482146721,1.0144464050358168
2012-08-03,0.995854036946342,1.1483047181128925,1.349898029585453,1.1944898497287793,1.075821630053469,1.0343275046947322,0.5664604663224319,0.3888916075348463,0.7231485526048455,1.0178855353220146
2012-08-06,0.9960661797193577,1.1468525456872294,1.3499108479383175,1.1935114675580905,1.0776630358822163,1.0323427698360237,0.567619244599411,0.39133810277629916,0.7244498403605832,1.017553138875227
2012-08-07,0.9954444024887129,1.147012760191521,1.3521786662618178,1.1882323652157811,1.0761056902612374,1.041642270643338,0.5597309367334228,0.382913690441662,0.7158855750261942,1.0177192214736261
2012-08-08,0.9953470885001371,1.1446772808007462,1.3504879738763038,1.1871910017781784,1.076533510659982,1.0407062416338995,0.5595616012154091,0.3815227757391812,0.7177227023456652,1.0192249306775354
2012-08-09,0.9952806693271824,1.142914270496251,1.3476661503149383,1.1882009829917681,1.0767820744590575,1.0393906788956928,0.5618076713877287,0.38201352767584035,0.7183097910098759,1.019690892215303
2012-08-10,0.9949601856957603,1.140762288840069,1.3450228881677035,1.1856710470406229,1.0828279270399734,1.0389603887076464,0.5618184251665137,0.3838264595589634,0.7212551494297473,1.018960182461558
2012-08-13,0.9950065556405032,1.1417756864061865,1.345760649970066,1.185230212183828,1.083419382918346,1.038898988354243,0.5618019427808776,0.3849524854718246,0.7213445621368525,1.0181116227679767
2012-08-14,0.9948710994803233,1.1394672275766005,1.3451315067594236,1.1846316712951628,1.0798021116156338,1.0430633335147688,0.5599089416594225,0.3819012241091994,0.7173323718132656,1.022414565239507
2012-08-15,0.9969239045803037,1.1429087985197695,1.3503338267554854,1.18305581819371,1.079874907074253,1.0561899539268513,0.5611391074119063,0.3691233642930761,0.7191299736281637,1.00971362776589
2012-08-16,0.9971149890746082,1.1451974910674416,1.3515573194560333,1.1827604616636171,1.0804964342979366,1.0584044382783653,0.5604556011539812,0.36715448054587413,0.7160133467548943,1.009370760145245
2012-08-17,0.999779127280932,1.1262326852125912,1.3497202115984879,1.184339891620285,1.0686768303887395,1.0586715900638939,0.5765657818883069,0.3758566890929509,0.7291029677572078,1.0091307093176958
